# Payoff table with cols INCOME, CARBON and AHSI
6.285491248500857502e+07 6.733237421774029732e+09 2.138329487855547632e+04
7.508629387509571388e+06 9.062757152308151245e+09 2.769434548274348708e+04
1.876938380319613963e+07 8.269132860528736115e+09 3.243611692653857244e+04
