id	SA	LRH10	LRH15	LRH30	LRH5	LRT10	LRT15	LRT30	LRT5	SR5	SRT5	TH	THNS	THwoT	THwoT10	THwoTM20	TT	TTN	CCF_1	CCF_2	CCF_3	CCF_4	CCF_1_5	CCF_2_5	CCF_3_5	CCF_4_5	CCF_1_10	CCF_2_10	CCF_3_10	CCF_4_10	CCF_1_15	CCF_2_15	CCF_3_15	CCF_4_15	CCF_1_20	CCF_2_20	CCF_3_20	CCF_4_20	CCF_1_25	CCF_2_25	CCF_3_25	CCF_4_25	CCF_1_30	CCF_2_30	CCF_3_30	CCF_4_30	CCF_1_35	CCF_2_35	CCF_3_35	CCF_4_35	CCF_1_40	CCF_2_40	CCF_3_40	CCF_4_40	CCF_1_45	CCF_2_45	CCF_3_45	CCF_4_45
6667291	642.1816644677042	528.8107072235093	542.4510292823588	589.0943568768291	517.8248906715261	506.4299536427965	515.16228512485	555.4835796017826	500.23432413445516	502.18761205809454	486.67041270311705	509.82523179228554	509.82523179228554	513.266698051771	527.4640050954791	503.22796666969845	492.7660136435568	492.7660136435568	466.10321788418196	466.10321788418196	491.38860495432886	493.63990034807415	473.2353985921086	473.2353985921086	485.58663691829463	503.6876034777505	486.3867947950311	486.3867947950311	506.11579451917066	519.4276318032214	486.3867947950311	486.3867947950311	506.11579451917066	519.4276318032214	497.60873952672165	497.60873952672165	519.1050572865253	525.5243484844586	513.3052875075927	513.3052875075927	529.4822224811833	540.7648986852716	527.659929339056	527.659929339056	535.6487660389109	545.7444891062307	519.1317816362919	519.1317816362919	538.2459321959162	550.2598592400863	534.1845921313746	534.1845921313746	547.3298306143809	556.4072932916044	542.856960111572	549.5444949878973	558.0702870282598	562.4178123022039
6667292	225.11987494451282	201.14998740186817	203.77615651108977	215.1102195636135	199.5784425217191	216.67281718615726	220.70412247068435	235.8375827215577	213.36246512926	198.13074744648458	207.78531740050715	197.75291526011998	197.75291526011998	196.22869003199474	201.14998740186817	191.56666167821928	210.5292250664728	210.5292250664728	226.78276157188301	226.89486723499564	228.25823937874858	223.30564262812885	226.78276157188301	226.89486723499564	228.25823937874858	223.30564262812885	226.78276157188301	226.89486723499564	228.25823937874858	223.30564262812885	226.78276157188301	226.89486723499564	228.25823937874858	223.30564262812885	226.78276157188301	226.89486723499564	228.25823937874858	223.30564262812885	226.78276157188301	226.89486723499564	228.25823937874858	223.30564262812885	220.40874040041214	220.8960435444213	221.9914217333055	223.30564262812885	222.6268771217754	223.26837905955364	224.2360559973892	224.2360559973892	226.0961958989099	226.74759962966985	226.74759962966985	226.74759962966985	224.89353048301624	224.89353048301624	224.89353048301624	224.89353048301624
6667330	335.3948143431099	325.3059715896158	330.83869411580764		320.0605727129911	314.7395913923793	318.64390825773353	321.6237062861096	311.1197751045579	315.10293686221064	307.78098216512586	315.10293686221064	315.10293686221064	315.10293686221064	325.3059715896158	315.10293686221064	307.78098216512586	307.78098216512586	303.44782655744314	303.44782655744314	303.44782655744314	305.38279563350784	303.44782655744314	303.44782655744314	303.44782655744314	305.38279563350784	303.44782655744314	303.44782655744314	303.44782655744314	305.38279563350784	303.44782655744314	303.44782655744314	303.44782655744314	305.38279563350784	303.44782655744314	303.44782655744314	303.44782655744314	305.38279563350784	304.52745819800805	304.52745819800805	304.52745819800805	304.52745819800805	304.2788688967988	304.2788688967988	304.2788688967988	306.5388233871067	306.4321712239653	306.4321712239653	306.4321712239653	306.4321712239653	306.44745553342415	306.44745553342415	306.44745553342415	307.994971569021	308.1441871848467	308.1441871848467	308.1441871848467	310.0723456339558
6667332	514.9822509080259	498.9209103068399			483.34389525463274	471.5129763795374	485.2848142136695	485.2848142136695	457.09397604032375	454.4489691744625	431.093463297655	468.2292703202813	468.2292703202813	468.2292703202813	498.9209103068399	419.75626837412153	443.3270238683038	443.3270238683038	402.8101461890117	402.8101461890117	410.6610371285502	415.2345249576233	402.8101461890117	402.8101461890117	410.6610371285502	415.2345249576233	402.8101461890117	402.8101461890117	410.6610371285502	415.2345249576233	402.8101461890117	402.8101461890117	410.6610371285502	415.2345249576233	402.8101461890117	402.8101461890117	410.6610371285502	415.2345249576233	402.8101461890117	402.8101461890117	410.6610371285502	415.2345249576233	416.460347609475	416.460347609475	419.4060061482354	423.4976643501885	421.6713861043711	421.6713861043711	430.28867867847686	434.4266643063648	427.71647269741834	427.71647269741834	433.584956421272	438.15240300564875	436.4805429562581	436.4805429562581	438.42803464409707	443.1053456395335
6667333	136.02575041500498	124.69844409580604	127.44905543674192		122.25160175391456	121.7377586377572	124.34165322942822	132.2363600434666	119.45200207952853	122.25160175391456	115.50396673049255	122.25160175391456	122.25160175391456	122.25160175391456	124.69844409580604	122.25160175391456	117.38018522398656	117.38018522398656	127.79755529831311	127.79755529831311	127.79755529831311	128.31030967746284	127.79755529831311	127.79755529831311	127.79755529831311	128.31030967746284	127.79755529831311	127.79755529831311	127.79755529831311	128.31030967746284	127.79755529831311	127.79755529831311	127.79755529831311	128.31030967746284	127.79755529831311	127.79755529831311	127.79755529831311	128.31030967746284	127.79755529831311	127.79755529831311	127.79755529831311	128.31030967746284	128.5197469112486	128.5197469112486	128.5197469112486	129.21513866631176	128.2497504704337	128.2497504704337	128.2497504704337	128.84080768798157	129.66805593242017	129.66805593242017	129.66805593242017	129.66805593242017	129.6700981493933	129.6700981493933	129.6700981493933	129.6700981493933
6667397	306.4275442912086	198.85521952000525	198.85521952000525	209.6460740810814	195.46876298681138					187.93045903924124		191.60043356008075	191.60043356008075	185.0333314754216	190.61746963599634	185.0333314754216			253.6859873251524	256.706815806777	264.2669081722047	275.62121617342103	258.4458071217842	261.8724258210151	269.9837857734169	278.9234399340658	263.52389168823356	260.3923214514415	272.57284903575	280.4372627257013	263.52389168823356	260.3923214514415	272.57284903575	280.4372627257013	265.8848111399972	265.2910140509889	275.253885148928	281.917758754962	268.73659585718787	271.2721641401762	278.12568713029447	282.8993788082462	272.30514610260593	273.48075658380617	278.8163212076468	284.7910011278493	274.36903211855963	276.0660345357707	280.4485443743508	286.92091595802253	276.8063075466202	279.09965363842576	282.30355412107724	286.8538997346014	279.7820248154008	280.851714108342	284.3673342434392	287.0198020748517
6667398	266.2613094404338	183.3800843644093	187.65121702992022	197.00321140549062	179.31801794031077					172.99050938648716		175.84686512471959	175.84686512471959	166.64775546472694	171.43458493556574	166.64775546472694			220.45090995721105	225.7871477718558	239.08935762934055	255.43036733727843	235.71306919985437	233.92500589058807	242.74757384804096	255.16871401581193	238.69393443172552	238.33138492073874	242.79966354942255	256.709542005092	238.69393443172552	238.33138492073874	242.79966354942255	256.709542005092	242.41276554807175	242.19626909445964	246.90674426858115	257.7028970919667	246.88878372739853	246.20809201964337	251.53739391664254	256.47813912154305	241.20110760493068	250.88863903662627	252.1469389669241	255.71043324821636	245.3715096945092	251.4293993471511	252.9603000427217	255.5211391402648	250.293985366504	252.5051412434737	254.1914724811266	255.63085365038694	250.68121685729946	253.61073557717688	254.41511289753043	255.88163805643072
6667449	485.90085173760235	394.8309502840087	398.59134412290155	414.46373587112055	391.8281272388575					387.77866387336223		389.67556555086935	389.67556555086935	397.9892328222623	400.63676969085833	396.887321108891			415.2450980313608	420.2897161619925	413.9063744364507	439.59027861204396	374.2043160483788	374.2043160483788	413.9063744364507	439.59027861204396	382.09595833891007	385.50307127313994	413.9063744364507	439.59027861204396	382.09595833891007	385.50307127313994	413.9063744364507	439.59027861204396	408.3305109172532	400.791064646497	415.8380415897708	439.59027861204396	411.5686189476462	415.54011710397367	425.91071326464754	439.59027861204396	419.0513973457484	422.8663090071751	427.9674833038951	439.59027861204396	424.4355775582361	426.32538578455376	431.55394577321	443.9010836664896	428.03190511583597	430.6463130049623	436.1145913117766	444.9311753368057	431.32358214307084	435.3168844560584	441.0221899852475	450.1638913232604
6667478	789.075359282402	650.6324080507536	668.7640553918488	726.1271242541063	639.3501718698458	625.5883786093534	639.8277536736244	689.770253241094	616.9860857060766	623.0519512359815	603.8864697100125	631.4326351629959	631.4326351629959	632.551736463126	650.6324080507536	621.4775437475884	610.7638826816446	610.7638826816446	614.3130798902092	614.3130798902092	609.4720517003584	634.8053118091432	605.7776709420255	605.7776709420255	620.2149940553313	626.3419734090554	618.6633635233788	618.6633635233788	631.9304314330777	662.0608084143026	618.6633635233788	618.6633635233788	631.9304314330777	662.0608084143026	631.6990633344939	631.6990633344939	646.7030332825246	667.6094715971511	644.6344606332175	644.6344606332175	664.6002964984998	672.9502500726538	660.8280308937534	660.8280308937534	671.6269178524809	682.9701131018682	670.7332092574889	674.6614122599306	684.5116917196583	688.1123172576649	680.5952452708701	686.6330200116585	691.1835808726594	695.5482329395636	692.0409335819561	693.6642735047441	698.9432782079987	704.6639812740028
6667479	64.82534914998145	59.61355993648378	60.809013581298196		58.560242571840604					56.375188769871556		57.480190187840456	57.480190187840456	57.480190187840456	59.61355993648378	54.709713393073635			63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396	63.297817143520895	63.297817143520895	63.297817143520895	63.81533991550396
